EAN;DESCRICAO
7613034431561;"FORMULA INFANTIL NAN 1 SUPREME PRO 400GR (0-6 MESES)"
7613034431578;"7613034431561"
7613034968364;"FORMULA INFANTIL NAN 1 SUPREME PRO 800GR (0-6 MESES)"
7613034968371;"7613034968364"
7613034968388;"FORMULA INFANTIL NAN 2 SUPREME PRO 800GR (6-12 MESES)"
7613034968395;"FORMULA INFANTIL NAN 1 SUPREME PRO 400GR (0-6 MESES)"
7891317469283;"AMOXIC+CLAVUL POT 400MG+57MG/5ML 70ML GN EURO (AM)"
7897337716802;"ZETIA 10MG 60CP"
7898948648179;"OESTROGEL PUMP 0,6MG GEL 80GR"
7896094905825;"BENEGRIP MULTI XPE 240ML FRUTAS"
7702031610823;"DESITIN CREME 57GR"
7702031610830;"DESITIN CREME 113GR"
7791293025797;"DESOD AXE DARK TEMPTATION MASC AER 150ML"
7894650005712;"REPELENTE OFF KIDS LOCAO 200ML (4H)"
7896006213130;"COLACT 667MG/ML XPE 120ML SABOR AMEIXA"
7896523219608;"FRUSALT 100GR PO EFERV"
7896006210948;"BIOARGI-C 16CP EFERV UQ"
7899706112444;"CR PRIMER REVITALIFT BLUR MAGICO LOREAL 30ML"
4005808663927;"DESOD NIVEA SEM PERFUME ROLLON 50ML"
7896000627056;"CHUP KUKA SOFT SIL ORTO N2 (+6 MESES)"
7891172172106;"LENCOS KLEENEX 50UN + 10UN GRATIS"
7897975693343;"CR ADCOS ANTI-IDADE DERMA COMPLEX VIT C 20 30GR"
8880003341940;"7897975693343"
7894916509626;"ESCILEX 15MG 30CP (C1)"
7891035528576;"DERMODEX PREVENT CR 60GR"
7896112181729;"OMEPRAZOL 20MG 56CPS GN TEUTO"
7896658026850;"BIOZINC KIDS 2MG 75ML GUARANA"
7898040324520;"PROT SOLAR HELIOCARE GEL MAX DEFENSE FPS50 50GR"
7898934336226;"7898040324520"
8437002567569;"7898934336226"
8880003343678;"8437002567569"
7898301056740;"TIRAS G-TECH FREE 1 50UN"
7896004705057;"DICLO DIETILAM GEL 60GR GN EMS"
7896004747774;"DULOXETINA 60MG 30CPS GN EMS (C1)"
7892953001837;"MITRUL 15MG 10CPS"
7892953001820;"MITRUL 15MG 5CPS"
7897322707211;"LISADOR 24CP"
7500435171090;"CLEARBLUE TESTE DE GRAVIDEZ DIGITAL"
7506339305104;"7500435171090"
7896331705379;"HEDERA FLUX 100ML"
7896331707106;"7896331705379"
7896317910308;"DPREV 7.000UI 8CP"
7898430192906;"7896317910308"
8880003341216;"7898430192906"
7898940257850;"ED POWERDENT VIAGEM 2UN"
7898585290892;"ED POWERDENT PROTHESE"
7898940257348;"ED POWERDENT INTERDENTAL ID ULTRA FINA 2MM"
7898940257355;"ED POWERDENT INTERDENTAL ID EXTRA FINA 3MM"
7898940257362;"ED POWERDENT INTERDENTAL ID FINA 4MM"
7898940257379;"ED POWERDENT INTERDENTAL ID CONICA 3 A 7MM"
7898585290304;"ED POWERDENT POWER PROF ORTODONTICA"
7898585290328;"ED POWERDENT POWER PROF EXTRA MACIA"
7898940257430;"FIO DEN POWERDENT POWERCLASS 125MT"
7898940257478;"FIO DEN POWERDENT POWERCLASS EX FINO 125MT"
7898940257393;"ED POWERDENT INTERDENTAL ID CABO+REF CILINDRICO"
7898585290014;"ED POWERDENT INTERDENTAL ID CABO+REF CONICO"
7898585290106;"REFIL POWERDENT INTERDENT CILINDRICO 6UN"
7898585290090;"REFIL POWERDENT INTERDENT CONICO 6UN"
7898585290632;"KIT POWERDENT ED INTERD ID ORTHOK CILINDRICO 3MM"
7898585290649;"KIT POWERDENT ED INTERD ID ORTHOK CONICO 3A7MM"
7898940257690;"PROT DE CERDAS POWERDENT POWERCAP 4UN"
7898940257737;"LIMPADOR DE LINGUA POWERDENT POWERLIMP"
7898940257676;"ESTOJO POWERDENT PROTECTION PARA ESCOVA DENTAL"
7898940257652;"ESTOJO POWERDENT POWER BOX PARA APARELHO/DENTADURA"
7897572004443;"NIMEGON MET 50MG+850MG 56CP *RECEITA VIDA*"
7897572004481;"NIMEGON MET 50MG+1000MG 56CP *RECEITA VIDA*"
8880003344064;"7897572004481"
7896009498183;"CENTRUM SELECT HOMEM 60CP"
7894916508285;"ORLIPID 120MG 42CPS"
7891317448653;"RISPERIDONA 1MG 30CP GN EURO (C1)"
7896004753638;"BALSAMO BENGUE GEL 60GR"
7896004753621;"BALSAMO BENGUE POM 60GR"
8902220108721;"DONEPEZILA 10MG 30CP GN TORRENT (C1)"
7896094208704;"LOC HIDR UMIDITA GESTANTE 200ML"
7898928257032;"NIQUITIN 21MG 7 ADESIVOS TRANSP *PARA COMIGO*"
2000000002828;"PROVADORES"
2000000002866;"2000000002828"
2000000002897;"2000000002866"
7891691097287;"2000000002897"
7898123349464;"7891691097287"
7898123349471;"7898123349464"
7898123349556;"7898123349471"
7898123349679;"7898123349556"
7898552630171;"7898123349679"
7898552634575;"7898552630171"
7898552635350;"7898552634575"
7898552635367;"7898552635350"
7898212282610;"FOLHAS DEPILA DEPIL BELLA PRONTA CORP OLEO ARGAN 16FOLHAS"
7897975693541;"PROT SOLAR ADCOS ULTRA GEL CR FPS55 120GR"
7898284486183;"CUR CURATEC STANDART 10X10CM 1UN (5)"
7898284486282;"7898284486183"
7896067301005;"ZZ-INALADOR NEBULAR PLUS"
7896000615565;"MAMAD KUKA NATURAL COLOR ORTO AZUL 250ML (+6 MESES)"
7896714226033;"HISTAMIN 10MG/G CR DERM 30GR"
7898956544111;"REGENESIS 30CPS"
7898928257018;"NIQUITIN 7MG 7 ADESIVOS TRANSP *PARA COMIGO*"
7896094922136;"NESINA 12,5MG 30CP *MANTECORP SAUDE*"
7896094922433;"NESINA 25MG 30CP *MANTECORP SAUDE*"
7896641809170;"7896094922433"
7896685302880;"BROMELIN S 100ML"
7891106910248;"BEPANTOL BABY 120GR"
7896261020184;"SEEBRI 0,05MG 30CPS *VMS*"
7899420506185;"LANICO 400MG+57MG/ML 70ML (AM)"
7899420503597;"PROS HP 2MG+5MG 30CPS"
7896375459139;"PERFIL MAX 400MG 60CPS"
7891106915335;"YASMIN 63CP + 21CP PLACEBOS"
7898126402241;"SH BIO EXTRATUS JABORANDI 1LT"
7891317485313;"TAMIRAM 750MG 5CP (AM)"
7896331702545;"ABC 10MG/G CR DERM 20GR"
7899547511031;"METFORMINA LP 500MG 30CP GN PRATI DONAD *F.POP-GT*"
7896290402401;"LOC ADSTRIGENTE ACTINE PARA PELE ACNEICA 190ML"
7899547507430;"NISTATINA CR VAG 60GR GN PRATI"
7896033221245;"MAMAD LILLO 1º PASSOS LTX AZUL 50ML (0-3 MESES)"
7896033216746;"TIRA LEITE LILLO BOMBA MANUAL (COD:1674/02)"
7896033211673;"MAMAD LILLO MAGIA ORTO 2 AZUL 240ML (+6 MESES)"
7898126406270;"FINALIZ BIO EXTRATUS SPECIALISTE MATIZ 200GR"
7898126406690;"MASC BIO EXTRATUS SPECIALISTE MATIZ CINZA 250GR"
7898126406287;"MASC BIO EXTRATUS SPECIALISTE MATIZ 250GR"
7898126406294;"SH BIO EXTRATUS SPECIALISTE MATIZ 300ML"
8880003339978;"7898126406294"
8880003342268;"8880003339978"
7896004720784;"DEXCLORFENIRAMINA 10MG/G CR 30GR GN EMS"
7894916510486;"CONDRES COLAGENO 40MG 30CPS"
7896548198865;"FLORATE 1MG/ML 5ML SUSP OFT"
7896033241151;"KIT LILLO ESC E PENTE AZUL (COD:964120)"
7896033241168;"KIT LILLO ESC E PENTE ROSA (COD:964130)"
7896548199855;"AZORGA 10MG+5MG/ML 6ML SUSP OFT *VMS*"
7898074618442;"URSACOL 300MG 30CP"
7898503183336;"PINCEL VULT - LAPIS 13 D"
7898503183343;"PINCEL VULT - PARA DEPOSITAR SOMBRAS 14 D"
7898503183350;"PINCEL VULT - ESFUMADOR 15 D"
7898934336462;"PROT SOLAR HELIOCARE GEL MAX DEFENSE NUDE LIGHT FPS50 50GR"
7506339394535;"ABS ALWAYS NOT COM ABAS SC 8UN"
7896676438550;"TACITA 30CP"
7506339325249;"ABS ALWAYS NOITES TRANQUILAS COM ABAS SC LV16 PG14"
7506295338901;"PROT DIARIO ALWAYS SEM ABAS 40UN"
7896094905719;"ESTOMAZIL SEM SABOR ENV 5GR (50)"
7896094912960;"7896094905719"
7896094914414;"7896094912960"
7896094907348;"ESTOMAZIL GUARANA ENV 5GR (50)"
7896094912847;"7896094907348"
7896094912984;"7896094912847"
7896094914353;"7896094912984"
7896658022890;"DONILA DUO 10MG+10MG 7CP (C1) *C.P.VIDA*"
7896658022913;"DONILA DUO 10MG+15MG 7CP (C1) *F.NACIONAL*"
7896658022944;"DONILA DUO 10MG+20MG 30CP (C1) *C.P.VIDA*"
7898495608145;"NATAZY DHA 30CPS"
8902220114876;"OLMESARTANA 20MG 30CP GN TORRENT"
7896025521636;"UNHAS POSTICAS MARCO BONI NAT QUADRADA CURTA (1793)"
7896025521650;"UNHAS POSTICAS MARCO BONI NAT ARREDONDADA (1795)"
7896025511477;"LIXA MARCO BONI POLIDORA 4 FACES (6040PG)"
7896025511965;"7896025511477"
7896025522053;"KIT MARCO BONI 3 NECESSAIRE BLACK AND WHITE"
7896015519261;"NIQUITIN 14MG 7 ADESIVOS TRANSP *PARA COMIGO*"
7898928257025;"7896015519261"
7896261018563;"CATAFLAM SPORT ICE 120GR"
7896658026362;"SERUM PROFUSE ESSENCELE FILLER C OLHOS 15GR"
7896261015616;"EXFORGE HCT 160MG+25MG+10MG 28CP *VMS*"
7896009498114;"CENTRUM ADULTO 150CP"
7896261015593;"EXFORGE HCT 160MG+25MG+5MG 28CP *VMS*"
7891350026610;"LOC POS BARBA BOZZANO MENTOLADO 100ML"
7891350026627;"LOC POS BARBA BOZZANO NIGHT BLUE 100ML"
7896025515680;"LIXA MARCO BONI EM BLOCO REF 6047"
3433422408586;"LIPIKAR SAB LIQ LA ROCHE POSAY SURGRAS 400ML"
7898585290984;"ED POWERDENT INFANTIL 2-5 ANOS 1UN"
7896098804889;"COPO NUK FIRST CHOICE ROSA 150ML (COD:7601-1G)"
7896098804896;"COPO NUK FIRST CHOICE AZUL 150ML (COD:7601-1B)"
7896658024627;"RESIST 500MG 30CPS"
7896658021732;"ADIPEPT 40MG 28CP"
7896658021688;"ADIPEPT 20MG 28CP"
7898549758413;"FASCIA 11GR 30SACHES ABACAXI"
7896112400011;"ONICUT GEL 5ML"
7896112467205;"7896112400011"
7896018703551;"TOALHA UMED PLENITUD ADULTO 42UN"
3337871324001;"DESOD VICHY STRESS RESIST ROLLON 72H 30ML"
7896676422269;"AMYTRIL 25MG 30CP (C1)"
7895296354028;"DULOXETINA 30MG 30CPS GN NOVAQ (C1)"
7895296354035;"DULOXETINA 60MG 30CP GN NOVAQ (C1)"
7895296087131;"ATORVASTATINA 40MG 30CP GN NOVAQ"
7898126406713;"OLEO BIO EXTRATUS ARGAN E CARTAMO 8ML"
7891040102518;"ROLO ADESIVO SCOTCH BRITE TIRA PELOS 1UN"
7891040197514;"CUR 3M NEXCARE PARA BOLHAS TRANSP A PROVA DAGUA 6UN"
7891040211517;"ESPARADRAPO 3M NEXCARE IMPERMEAVEL 12MMX3M BEGE"
7891040211524;"ESPARADRAPO 3M NEXCARE IMPERMEAVEL 25MMX0,9M BEGE"
7891040211531;"ESPARADRAPO 3M NEXCARE IMPERMEAVEL 25MMX3M BEGE"
7891040211548;"ESPARADRAPO 3M NEXCARE IMPERMEAVEL 50MMX3M BEGE"
7891040089970;"ESPARADRAPO 3M NEXCARE IMPERMEAVEL 100MMX3M BRANCO"
8880003346006;"7891040089970"
7892953000380;"RESTIVA 10MG 2 ADESIVOS (C1) *CUIDAR MUNDIPHARMA*"
7898586630338;"7892953000380"
7898212283310;"CR ESFOLIANTE FACIAL DEPIL BELLA 50GR"
7898216361595;"DIGOXINA 0,25MG 20CP GN PHARLAB"
7891317014186;"ATAK CLAV 400MG+57MG 70ML (AM)"
8880003345634;"7891317014186"
7897572020269;"JANUMET XR 50MG+500MG 60CP"
7897572020238;"JANUMET XR 50MG+1000MG 60CP"
7891045021456;"DICOXIBE 200MG 10CPS (C1)"
7891045029063;"7891045021456"
7908236800384;"7891045029063"
7891045021463;"DICOXIBE 200MG 15CPS (C1)"
7891045029070;"7891045021463"
7908236800391;"7891045029070"
7891045021470;"DICOXIBE 200MG 30CPS (C1)"
7891045029094;"7891045021470"
7908236800407;"7891045029094"
7891000109908;"LEITE NINHO FORTI+ ZERO LACTOSE 380GR (>1 ANO)"
7891000109915;"7891000109908"
7899026456020;"MASC P/ CILIOS MAYBELLINE THE COLOSSAL PRETO LAVAVEL"
7891317118242;"VERSA 20MG INJ 0,2ML 6SER"
5702150142368;"EBIX 20MG 30CP (C1)"
7891317023898;"GAZIA 40MG 28CP"
7898920041592;"BCAA 2400 100CPS MAX TITANIUM"
7898920041868;"GLUTAMINA L-G 300GR MAX TITANIUM"
7898920041455;"CREATINA MAX TITANIUM 150GR"
7898920041448;"CREATINA MAX TITANIUM 300GR"
8880003343050;"7898920041448"
7898920041219;"MASS TITANIUM 17500 CHOCOLATE REFIL 3KG"
7898920041318;"MASS TITANIUM 17500 BAUNILHA REFIL 3KG"
7898920041240;"MASS TITANIUM 17500 CHOCOLATE REFIL 1,4KG"
4005900122186;"04005900122186"
4005900130785;"DESOD NIVEA PROTECT & CARE ROLON 50ML"
7896677701523;"FORTEVIRON KIT 250MG 120CP"
7896009498145;"CENTRUM HOMEM 150CP"
7896009498190;"CENTRUM SELECT MULHER 150CP"
7896009498169;"CENTRUM SELECT HOMEM 150CP"
7898944774254;"WHEY PRO CHOCOLATE 1KG MAX TITANIUM"
7898920041059;"DEXTROSE MAX TITANIUM 1KG"
7891000107638;"CHOC ALPINO 25GR"
7891000107645;"7891000107638"
7891000313015;"7891000107645"
7896033203111;"CHUP LILLO EXTRA AIR AZUL ORTO (+6 MESES)"
7896033203128;"CHUP LILLO EXTRA AIR ROSA ORTO (+6 MESES)"
7896165600055;"DDAVP 0,2MG 30CP"
7896004754123;"MICROPIL 63CP"
7897316805237;"GANFORT 0,3MG+6,8MG 5ML SOL OFT *VIVER + ALLERGAN*"
7898074618435;"URSACOL 150MG 30CP"
7897851259649;"PIDOMAG B3 60CPS"
7897851221608;"TECNOFER 14MG 30CP EFERV"
7896382703331;"INS HUMALOG LISPRO 100UI 2REFIS X 3ML (GELAD)"
7500435132718;"FR PAMPERS SUPERSEC P 34UN D"
7506339391305;"7500435132718"
7500435000406;"FR PAMPERS CONFORT SEC P 50UN MEGA"
7500435106610;"7500435000406"
7897158709519;"TONICO GOTA DOURADA FORTALECIMENTO ALHO 30ML"
7897158725854;"7897158709519"
7896013544128;"TINT MAXTON 6.7 CHOCOLATE"
7896013544289;"TINT MAXTON 7.0 LOURO NATURAL"
7896523206295;"CIMEGRIPE 20ML"
7896523219691;"PASTA D AGUA 100GR CIMED"
7896523206714;"DEXMINE 0,05MG+0,4MG/ML XPE 120ML"
7896523202013;"KURAMED HEMOFISS POM 30GR + 1 APLIC"
7898075310901;"LIDOPASS 50MG/G POM 25GR"
7897947603950;"LOC HIDR CORP HIDRAT UREIA 10% 150ML D"
7897947604353;"LOC HIDR CORP HIDRAT UREIA 3% INFANTIL 150ML D"
7891000278536;"NUTREN SENIOR CHOCOLATE 200ML"
7891000408520;"7891000278536"
7896658025532;"ZYAD 20MG 2CP"
7896676425482;"MAMALIV POMADA 30GR"
7896331708844;"OPTOCARE UL 10ML"
7898902180530;"7896331708844"
7898906376670;"KEFLEX 500MG 100ML (AM)"
7897076909077;"TIZANIDINA 2MG 30CP GN RX"
7891317446659;"RISPERIDONA 3MG 30CP GN EURO (C1)"
7897595626127;"CANDESARTANA+HCT 16MG+12,5MG 30CP GN SDZ"
7891106915885;"BEPANTOL DERMA SOL SPRAY 50ML"
7898027123023;"NATUSPRAY NATUCENTRO PROMAGE 30ML"
8880003342992;"7898027123023"
7896658007088;"NOVACORT 20MG+0,64MG+2,5MG/G CR DERM 10GR"
7898582270170;"FERROTRIX GTS 30ML DOCE DE LEITE"
7891035528569;"DERMODEX PREVENT CR 30GR"
7891075081215;"KIBON MINI ESKIBON 92GR"
7891150007680;"KIBON FRUTILLY PALITO MORANGO 40GR"
7899551301284;"EZETIMIBA 10MG 30CP GN BIOLAB"
7891075080218;"KIBON ESKIBON BOMBOM GELADO CLASSICO 79ML"
7891075010161;"47891075010169"
7891150051478;"7891075010161"
7891075403192;"KIBON PALITO BRIGADEIRO 52GR"
7896181925170;"MAXAPRAN 20MG 60CP (C1)"
7622300862282;"CHOC LACTA DIAMANTE NEGRO 20GR"
7891075030091;"KIBON PALITO CHICABON 62GR"
7891075060210;"KIBON PALITO TABLITO 59GR"
7891150041042;"KIBON MAGNUM COOKIES E CREAM 77GR"
7861047723535;"KIBON MAGNUM CLASSICO 100ML"
7891150000452;"KIBON MAGNUM WHITE 100ML"
7891150023093;"7891150000452"
6928374651915;"COQUETELEIRA MAX TITANIUM PRETA 700ML"
7898994451242;"6928374651915"
7898430191138;"MOBIFLEX 30 SACHES 12GR"
7898994451228;"COQUETELEIRA MAX TITANIUM INCOLOR 700ML"
7899941207110;"7898994451228"
7896438209329;"COQUETELEIRA MAX TITANIUM ROSA 700ML"
7898994451235;"7896438209329"
7899941207127;"7898994451235"
7500435132732;"17506339391326"
7506339391329;"7500435132732"
7500435132749;"FR PAMPERS SUPERSEC XG 22UN D"
7506339391336;"7500435132749"
7500435132725;"17506339391319"
7506339391312;"7500435132725"
7891035912801;"CERA DEPILA VEET PELE DELICADA CORP FRIA 12 FOLHAS D"
7896512920683;"CR P/ MAOS GRANADO PINK ANTI ODOR 60GR"
7896033231091;"CANECA LILLO MAGIA ANTIVAZ LILAS 207ML (COD:612851)"
7896033231084;"CANECA LILLO MAGIA ANTIVAZ AZUL 207ML (COD:612821)"
7892840800628;"BEB PEPSI 350ML"
7891991000826;"BEB GUARANA ANTARTICA 350ML"
7892840800567;"BEB PEPSI COLA 200ML"
7892840800574;"7892840800567"
7891991014908;"BEB GUARANA ANTARTICA 200ML"
7891991014915;"7891991014908"
7891149108282;"BEB SUKITA LARANJA 200ML"
7891149108299;"7891149108282"
7891991014984;"BEB LIMONADA SODA ANTARTICA 200ML"
7891991014991;"7891991014984"
7892840812447;"BEB H2OH LIMAO 500ML"
7892840812867;"BEB H2OH LIMONETO 500ML"
7896206407568;"SELOKEN 100MG 30CP"
7898079000235;"PRESERV PRUDENCE NEON 3UN"
7898079006787;"7898079000235"
7898079005704;"COLETOR MENSTRUAL PRUDENCE 4UN"
7622300862442;"CHOC LACTA LAKA 20GR"
8880003341537;"7622300862442"
4260747720722;"LOSEC MUPS 10MG 28CP"
7891010972226;"SAB NEUTROGENA DEEP CLEAN GRAPEFRUIT 150GR"
7896150001393;"DESC YAMA GERME DE TRIGO 20GR"
7896150001645;"7896150001393"
7896150014591;"DESC YAMA PROTEINAS DO LEITE 20GR"
7896150001409;"DESC YAMA QUERATINA 20GR"
7896150001652;"7896150001409"
7896150001713;"DESC YAMA GERME DE TRIGO 50GR"
7896150001744;"7896150001713"
7896150014607;"DESC YAMA PROTEINAS DO LEITE 50GR"
7896150001720;"DESC YAMA QUERATINA 50GR"
7896150001751;"7896150001720"
7501001100285;"ED ORAL-B 7 BENEFICIOS MACIA 2UN"
7898524341715;"KIT SALON LINE GUANIDINA REGULAR OLEO DE ARGAN 218GR D"
7896004712413;"CLOBETASOL CR 0,5MG/G 30GR GN EMS"
7896181901143;"ACICLOVIR CR DERM 50MG/G 10GR GN BIO"
0048675991001;"BRINCOS STUDEX (PAR)"
7896902209398;"OLEO FARMAX BABOSA 100ML"
7896902211124;"7896902209398"
7891182032841;"ESM RISQUE CREM NUDE 8ML"
7891182032858;"7891182032841"
7891182032988;"7891182032858"
7891182032995;"7891182032988"
7896094921979;"NEOSALDINA 20DRG"
7896006217459;"NEOCOPAN COMPOSTO 10MG+250MG 20CP"
7896714233833;"7896006217459"
7891463002341;"SERINGA DESCARPACK 10ML COM AGULHA 25X7 (100)"
7898283815021;"7891463002341"
7896115700019;"SH TRALALA HIDRAKIDS 480ML"
7895296038010;"IBUPROFENO 100MG 20ML GN NOVAQ"
7891010009250;"GEL LIMP FACIAL NEUTROGENA DEEP CLEAN PELE MISTA A OLEOSA150GR"
7896000624673;"CHUP KUKA N1 (REF:2467)"
7896222718389;"PRESERV OLLA STIMULUS 3UN"
7506195137161;"FIO DEN ORAL-B PRO SAUDE 25MT"
7898148297542;"MUPIROCINA 20MG 15GR GN PRATI (AM)"
7896000650696;"BICO KUKA N02 (COD:5069)"
7896004715902;"NEOMICINA+BACITRACINA POM 15GR GN EMS"
7896222716453;"PRESERV OLLA MORANGO 3UN"
7896714203515;"FLUXON 25MG 30CP"
7896006291398;"LACRIFILM 5MG 10ML"
7896222717948;"PRESERV OLLA SENSITIVE 3UN"
7896222718211;"7896222717948"
7896342900671;"ZZ-BENGALA MERCUR TIPO T DOBRAVEL ALUM (BC1530)"
7896342412013;"COLETE MERCUR PUTTI ELASTICO BAIXO BC 0601 MEDIO"
7896342452002;"MULETA MERCUR AUXILIAR P BC (1509A) PAR"
7896342451999;"MULETA MERCUR CANADENSE ARTIC AJUST BC (1508)"
0000078907478;"CHOC GAROTO TALENTO CASTANHA DO PARA 25GR"
7896094928107;"AAS INF 100MG 30CP"
7898193070558;"ABS DRY GERIATRICO 20UN"
7897930762954;"SAB SOAPEX CREME 250ML"
7896714232980;"DIAZEPAM 10MG 30CP GN NQ (B1)"
7896000614025;"MAMAD KUKA AQUARELA BIG ORTO ALCA REM ROSA 330ML (COD:1402)"
7896000614018;"MAMAD KUKA AQUARELA BIG ORTO ALCA REM AZUL 330ML (COD:1401)"
7896180300220;"PRESMIN 5MG/ML 5ML SOL OFT"
7896676432954;"7896180300220"
0048675991094;"BRINCOS STUDEX DELUXE (PAR)"
7898133136047;"SEAKALM 260MG 20CP"
7896000716712;"TINT COR&TON 6.1 LOURO ESCURO ACINZENTADO"
7896714237497;"ORLISTATE 120MG 42CPS GN NQ"
0076660008663;"FIXODENT ORIGINAL 68GR"
7896004716152;"ESPIRONOLACTONA 100MG 30CP GN GERMED"
7891024183021;"FIO DEN COLGATE MENTA 50MT"
7898902811151;"SAB LIQ GH NEUTRO 230ML"
7896044954903;"SH PHYTOERVAS ANTIQUEDA 250ML"
7896902234093;"ANTISSEPTICO FARMAX FARMAIODINE 100ML"
7891024179420;"SOL BUC COLGATE PLAX LUMINOUS WHITE 250ML"
7896512905253;"SAB GRANADO CALENDULA 90GR"
7899095200647;"LANZOPRAZOL-LANZOPEPT 30MG 28CPS"
8880003340202;"7899095200647"
8880003341247;"8880003340202"
8880003344095;"8880003341247"
7894916143868;"AMOXIC+CLAVUL POT 875MG+125MG 14CP GN LEG (AM)"
7896004720241;"BROMEXINA XPE PED 4MG/5ML 120ML GN EMS"
7896004728827;"INDAPAMIDA 1,5MG 30CP GN EMS"
7898179710065;"DORMEC 100MG 10CP (20)"
7896112166221;"NITROFURANTOINA 100MG 28CPS GN TEUTO (AM)"
7896714226705;"SILDENAFILA 50MG 4CP GN NQ"
7898216362431;"PROPRANOLOL 40MG 30CP GN PHARLAB *F.POP-GT*"
7896112136385;"CETOPROFENO GOTAS 20MG/ML 20ML GN TEUTO"
7896222720429;"PRESERV JONTEX LUBRIFICADO XL 3UN"
7896222717207;"PRESERV OLLA UVA 3UN"
7891150034075;"SAB DOVE LEITE DE COCO 90GR"
7898133136634;"ARLIVRY 7MG/ML XPE 100ML SABOR CEREJA"
7899470805276;"7898133136634"
7896004719283;"HIDROCORTISONA 10MG/G POM 30GR GN EMS"
7899470807997;"KALONAT 10ML"
7899026414464;"ESM COLORAMA CREM LEITE DE COCO 8ML"
7898283814680;"LUVA DESCARPACK PROCED LATEX COM PO G 100UN"
7899620915046;"SCAFLOGIN 100MG 12CP"
7896111941386;"ESM IMPALA PEROL SONHO"
7896111941454;"7896111941386"
7896111941522;"7896111941454"
7896111944998;"ESM IMPALA TRANSP TOP TOP"
7896111945001;"7896111944998"
7896111945018;"7896111945001"
7896111945025;"7896111945018"
7897517919900;"ED KESS INTERDENTAL CONICA/CILINDRICA"
7896007544042;"ABS INTIMUS GEL TRIPLA PROT COM ABAS SV 32UN *F.POP-GT*"
7891182001045;"ESM RISQUE NAT INCOLOR 8ML"
7891182007870;"7891182001045"
7891182820011;"7891182007870"
7891182850018;"7891182820011"
7896112135913;"CLONAZEPAM 2,5MG 20ML GN TEUTO (B1)"
7898133131059;"RIFOTRAT SPRAY 10MG 20ML NATULAB (AM)"
7898133134784;"7898133131059"
7891035010866;"STREPSILS MEL LIMAO 16PAST"
7897169202290;"PINCEL SANTA CLARA P/TINTURA REF 229"
7897169204034;"TOUCA SANTA CLARA METALIZADA ISOPOR 1UN"
7898133131509;"TYLEMAX BABY SUSP 15ML NATULAB"
7899470808314;"7898133131509"
7896920301340;"POLITABS KIDS 240ML"
7896902211247;"OLEO CORP FARMAX GIRASSOL 100ML"
8880003342602;"7896902211247"
7899095201941;"CELETIL XPE 120ML"
7896000615572;"MAMAD KUKA NATURAL COLOR ORTO ROSA 250ML (+6 MESES)"
7891150025967;"SAB LIQ DOVE BABY HIDR SENSIVEL 200ML"
7896714260051;"AMBROXOL-NEOSSOLVAN XPE INF 120ML"
7896714240206;"NEO LORATADIN 10MG 12CP"
7895296045032;"DESLORATADINA 5MG 10CP GN NOVAQ"
7896472520299;"7895296045032"
7898079002956;"PRESERV PRUDENCE TRADICIONAL LV8 PG6"
7891463002365;"SERINGA DESCARPACK 5ML SEM AGULHA (100)"
7898283812273;"7891463002365"
7898283815052;"7898283812273"
7898146820827;"LAMOTRIGINA 50MG 30CP GN BIOLAB (C1)"
7896206406707;"SELOZOK 25MG 60CP"
7891317448677;"RISPERIDONA 2MG 30CP GN EURO (C1)"
7891317477271;"MONTELUCASTE 5MG 30CP GN EURO"
7896261018754;"RITALINA 10MG 30CP (A3)"
7896004715674;"DIPIRONA 50MG 100ML GN EMS"
7891024316603;"ED COLGATE ORTHODONTIC D"
7791293028781;"DESOD AXE BODY BLACK MASC SPRAY 150ML"
7896658026355;"SERUM PROFUSE ESSENCELE FILLER R 30GR"
7896033201810;"CHUP LILLO FUNNY XADREZ ORTO SIL TAM2 (+6 MESES) D"
7896083410552;"COGNITUS 225MG 60CP"
7891317140533;"PIETRA ED 2MG 30CP"
7896676421606;"HELLEVA 80MG 10CP"
7896004755519;"LACDAY 10.000 30 TABLETES"
7896007200306;"PRESERV BLOWTEX SABOR MORANGO 3UN"
7896007200702;"7896007200306"
7896004715292;"ACETILCISTEINA 20MG 120ML GN EMS"
8880003341209;"7896004715292"
7896094928374;"GASTROL TC SUSP 240ML"
7896622300993;"7896094928374"
7896112125563;"LORAZEPAM 2MG 30CP GN TEUTO (B1)"
7895296282109;"MELOXICAM 15MG 10CP GN NOVAQ"
7896004716213;"PARACETAMOL 100MG 15ML GN GERMED"
7895296232081;"SERTRALINA 50MG 30CP GN NOVAQ (C1)"
7897322703794;"TINIDAZOL+MICONAZOL 40GR 7APLIC GN NQ"
7891010254995;"LOC HIDR NEUTROGENA NORWEGIAN INT 400ML"
7898283815182;"MASCARA DESCARPACK 50UN"
7898585290618;"ED POWERDENT INTERDENTAL INTERTUFO ID CONICO 6UN"
7898302722439;"LENCOS DEPIL NEORLY TNT 25 FOLHAS"
7896026172196;"PROT SOLAR SUNMAX FLUID FPS55 200ML"
7896026172172;"ZZ-PROT SOLAR SUNMAX FLUID FPS55 60ML"
7896015530006;"CD SENSODYNE TRUE WHITE 100GR D"
7896013544142;"TINT MAXTON 4.66 VERMELHO BORGONHA"
7896013544104;"TINT MAXTON 8.0 LOURO CLARO"
